_id,data,hora,natureza_acidente,situacao,bairro,endereco,numero,detalhe_endereco_acidente,complemento,bairro_cruzamento,tipo,auto,ciclom,moto,ciclista,pedestre,onibus,caminhao,viatura,outros,vitimas,vitimasfatais,num_semaforo,sentido_via,descricao,acidente_verificado,tempo_clima,situacao_semaforo,sinalizacao,condicao_via,conservacao_via,ponto_controle,situacao_placa,velocidade_max_via,mao_direcao,divisao_via1,divisao_via2,divisao_via3
3843,2020-11-29T00:00:00,15:08:00,COM VÍTIMA,FINALIZADA,AFOGADOS,EST DOS REMEDIOS,,,E/F A DISRIBUIDORA DA TUPAN. LOJA JEEP FIORI.,AFOGADOS,CHOQUE OBJETO FIXO,1,,,,,,,,,1,,,,VEICULO CHOCOU COM A LOJA VT 21 NO LOCAL,Não informado,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,,,,Única,Faixa seccionada,,
3844,2020-11-29T00:00:00,19:37:00,COM VÍTIMA,FINALIZADA,ALTO JOSÉ BONIFÁCIO,RUA ALTO JOSE BONIFACIO,231,,EM FRENTE A IGREJA BATISTA- PROXIMO DA FARMÁCIA DESCONTÃO,ALTO JOSÉ BONIFÁCIO,COLISÃO FRONTAL,2,,,,,,,,,1,,,SUBURBIO,COLISÃO ENTRE DOIS AUTO- COM VITIMA,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,Não há placas,30 km/h,Dupla,Faixa contínua,Faixa seccionada,
3845,2020-11-29T00:00:00,19:52:00,COM VÍTIMA,FINALIZADA,IPUTINGA,AV MAURICIO DE NASSAU,434,EST DO BARBALHO,SEMÁFORO 246 / E/F AO MERCADO DAS RAÇÕES E LANCHONETE DA NANDA,IPUTINGA,ABALROAMENTO LONGITUDINAL,,,2,,,,,,,2,,246,SUBURBIO,2 MOTOS. C/V,Longo da via,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,,,Dupla,Faixa contínua,,
3846,2020-11-29T00:00:00,20:14:00,COM VÍTIMA,FINALIZADA,BOA VIAGEM,RUA CORONEL ANIZIO RODRIGUES COELHO,618,RUA DES JOAO PAES,AO LADO DO NORTE SUL NEGOCIOS,BOA VIAGEM,ABALROAMENTO TRANSVERSAL,1,,1,,,,,,,1,,,,COLISÃO ENTRE AUTO E MOTO- COM VITIMA,Cruzamento,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,Placas Pare,,Única,Não existe,,
3847,2020-11-30T00:00:00,02:51:00,SEM VÍTIMA,FINALIZADA,BOA VIAGEM,RUA ANTONIO FALCAO,211,,EM FRENTE AO PADERÃO,BOA VIAGEM,CHOQUE OBJETO FIXO,1,,,,,,,,,0,,,,POSTE CAÍDO SOBRE O VEÍCULO,,,,,,,,,,,,,
3848,2020-11-30T00:00:00,10:47:00,COM VÍTIMA,FINALIZADA,BOA VISTA,RUA MONTE CASTELO,166,,EM FRENTE AO ANEXO TRES DA CAMARA MUNICIPAL DO RECIFE.,BOA VISTA,ABALROAMENTO LONGITUDINAL,2,,,,,,,,,1,,,,COM UMA VITIMA SOCORRIDA PELO SAMU,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,Não há placas,,Única,,,
3849,2020-11-30T00:00:00,12:12:00,COM VÍTIMA,CANCELADA,ENCRUZILHADA,AV NORTE,2760,RUA CEARA,POR TRÁS DO EXTRABOM /,ENCRUZILHADA,COLISÃO,1,,1,,,,,,,1,,,,COLISÃO COM VÍTIMA,,,,,,,,,,,,,
3850,2020-11-30T00:00:00,12:47:00,COM VÍTIMA,FINALIZADA,PINA,AV CONSELHEIRO AGUIAR,,RUA ONDINA,EM FRENTE A VIA CAR,PINA,ABALROAMENTO LONGITUDINAL,1,,1,,,,,,,1,,,CIDADE,CARRO X MOTO,Cruzamento,Bom,Não existe,Incompleta,Seca,Perfeito estado,Não existe,R-6a,,Única,Faixa seccionada,,
3851,2020-11-30T00:00:00,12:51:00,SEM VÍTIMA,FINALIZADA,MADALENA,AV CAXANGA,,,ESTRADA DOS REMÉDIOS,MADALENA,ABALROAMENTO LONGITUDINAL,2,,,,,,,,,0,,353,CIDADE,COLISÃO COM VEÍCULO OFICIAL,Cruzamento,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,Não há placas,60 km/h,Dupla,Blocos,,
3852,2020-11-30T00:00:00,13:30:00,COM VÍTIMA,FINALIZADA,MADALENA,RUA JOAO IVO DA SILVA,267,RUA NOBRE DE LACERDA,PROX AO POSTO PETROVIA / APOS A SAIDO DO TUNEL MADALENA,MADALENA,ABALROAMENTO LONGITUDINAL,1,,1,,,,,,,1,,,CIDADE,CARRO X MOTO / ORIENTADOR DE TRANSITO NO LOCAL- CLAUDIO E DAGOBERTO,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,Não há placas,,Única,Faixa seccionada,,
3853,2020-11-30T00:00:00,14:52:00,COM VÍTIMA,FINALIZADA,IBURA,AV DOIS RIOS,106,,ANTES DA POLICLINICA ARNALDO MARQUES. PRÓXIMO A AUTO ESCOLA PILOTO.,IBURA,ABALROAMENTO TRANSVERSAL,1,,1,,,,,,,1,,,CIDADE,MOTO X CARRO,Longo da via,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,,Não há placas,,Dupla,Faixa contínua,,
3854,2020-11-30T00:00:00,15:00:00,SEM VÍTIMA,FINALIZADA,CASA AMARELA,RUA XAVANTES,101,RUA VISCONDE DE TAUNAY,,CASA AMARELA,ABALROAMENTO LONGITUDINAL,1,,,,,,1,,,0,,,,COLISÃO COM VEÍCULO OFICIAL,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,Placas Pare,,,Não existe,,
3855,2020-11-30T00:00:00,15:38:00,COM VÍTIMA,FINALIZADA,SOLEDADE,RUA DAS NINFAS,269,RUA DO PROGRESSO,PRÓX À UNI SÃO MIGUEL. AO LADO DA ODONTO LEITE.,SOLEDADE,ABALROAMENTO TRANSVERSAL,2,,,,,,,,,1,,,CIDADE,AGUARDANDO ATENDIMENTO DO SAMU.,Cruzamento,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,Placas Pare,,Única,Não existe,,
3856,2020-11-30T00:00:00,16:40:00,COM VÍTIMA,FINALIZADA,BREJO DE BEBERIBE,AV VEREADOR OTACILIO AZEVEDO,1015,,,BREJO DE BEBERIBE,CHOQUE VEÍCULO PARADO,2,,,,,,,,,1,,,CIDADE,Auto x e auto y- SUSPEITA DE ALCOOLEMIA,Longo da via,Bom,Não existe,Incompleta,Seca,Perfeito estado,Não existe,Não há placas,,Dupla,Faixa seccionada,,
3857,2020-11-30T00:00:00,16:51:00,COM VÍTIMA,FINALIZADA,CAXANGÁ,AV CAXANGA,,,NA PONTE DA CAXANGA / PROX A UPA CAXANGA,CAXANGÁ,ABALROAMENTO TRANSVERSAL,,,2,,,,,,,1,,,SUBURBIO,DUAS MOTOS.,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Agente,Não há placas,,Única,Faixa seccionada,,
3858,2020-11-30T00:00:00,17:28:00,COM VÍTIMA,CANCELADA,VÁRZEA,AV PROFESSOR LUIZ FREIRE,600,,AO LADO DO IFPE,VÁRZEA,COLISÃO,,,2,,,,,,,2,,,,COLISÃO MOTO X MOTO,,,,,,,,,,,,,
3859,2020-11-30T00:00:00,17:47:00,COM VÍTIMA,FINALIZADA,BREJO DE BEBERIBE,RUA URIEL DE HOLANDA,1615,,PRÓX AO ARMAZÉM E SERRARIA OLIVEIRA,BREJO DE BEBERIBE,ABALROAMENTO LONGITUDINAL,1,,1,,,,,,,2,,,,SAMU REALIZANDO ATENDIMENTO. VT 27 NO LOCAL.,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,Não há placas,,Dupla,Não existe,,
3860,2020-11-30T00:00:00,18:01:00,COM VÍTIMA,FINALIZADA,SÃO JOSÉ,AV SUL,1800,,PRÓXIMO AO HOTEL LUA DE MEL. AO LADO DO NÚMERO 1800,SÃO JOSÉ,ABALROAMENTO TRANSVERSAL,,,2,,,,,,,1,,,CIDADE,DUAS MOTOS.,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Outros,,,Dupla,Canteiro central,Blocos,
3861,2020-11-30T00:00:00,19:40:00,COM VÍTIMA,FINALIZADA,CASA AMARELA,RUA CONS PERETTI,106,RUA OSCAR DE BARROS,PRÓX A CAIXA ECONÔMICA DE CASA AMARELA,CASA AMARELA,COLISÃO,1,,1,,,,,,,1,,,,COLISÃO ENTRE MOTO E ÔNIBUS- COM VÍTIMA,,,,,,,,,,,,,
3862,2020-11-30T00:00:00,20:46:00,COM VÍTIMA,CANCELADA,BONGI,AV ENGENHEIRO ABDIAS DE CARVALHO,,,EM FRENTE A PRAÇA DA CHESF- SENTIDO BR / PROX AO YOKI,BONGI,ENGAVETAMENTO,4,,,,,,,,,2,,,,ENGAVETAMENTO ENVONVENDO 4 VEÍCULOS- COM VÍTIMAS,,,,,,,,,,,,,
3863,2020-11-30T00:00:00,22:14:00,COM VÍTIMA,CANCELADA,MADALENA,AV VISCONDE DE ALBUQUERQUE,913,,EM FRENTE AO POSTO IPIRANGA // PRÓX AO HOSPITAL DE ÁVILLA,MADALENA,COLISÃO,2,,,,,,,,,1,,,,COLISÃO ENTRE DOIS AUTOS- COM VÍTIMA (CONDUTOR DO CLASSIC APRESENTA SINAIS DE EMBRIAGUEZ),,,,,,,,,,,,,
3864,2020-12-01T00:00:00,08:46:00,SEM VÍTIMA,FINALIZADA,VASCO DA GAMA,AV NORTE,5956,,,VASCO DA GAMA,COLISÃO,3,,,,,,,,,0,,,,COLISÃO ENTRE DOIS AUTOS,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,,,Dupla,Canteiro central,,
3865,2020-12-01T00:00:00,08:57:00,SEM VÍTIMA,FINALIZADA,IMBIRIBEIRA,,,,RUA DES. AGENOR FERREIRA DE LIMA/ ESCOLA MUNIC. JULIO DE OLIVEIRA,IMBIRIBEIRA,COLISÃO,1,,,,,,,1,,0,,,,VEICULO OFICIAL,Longo da via,Bom,Não existe,Não existente,Seca,Perfeito estado,Não existe,Não há placas,,Dupla,Não existe,,
3866,2020-12-01T00:00:00,21:56:00,COM VÍTIMA,FINALIZADA,ESPINHEIRO,RUA QUARENTA E OITO,395,RUA DO ESPINHEIRO,E/F A PADARIA DO ESPINHEIRO E EDIFICIO ARAÇOYABA VILLAGE / SEMÁFORO 166,ESPINHEIRO,ABALROAMENTO TRANSVERSAL,,,2,,,,,,,2,,166,CIDADE,DUAS MOTOS ENVOLVIDAS. C/V,Cruzamento,Chuvoso,Sem defeito,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,R-3,30 km/h,Única,,,
3867,2020-12-01T00:00:00,22:02:00,COM VÍTIMA,CANCELADA,TEJIPIÓ,AV DR JOSE RUFINO,5767,,E/F AO POSTO BR E REDES DA BATERIAS- SNT RECIFE,TEJIPIÓ,COLISÃO,,,2,,,,,,,2,,,,DUAS MOTOS ENVOLVIDAS. C/V,,,,,,,,,,,,,
3868,2020-12-02T00:00:00,08:17:00,COM VÍTIMA,FINALIZADA,CASA FORTE,AV DEZESSETE DE AGOSTO,1961,,EM FRENTE AO LABORATORIO MARCELO MAGALHAES,CASA FORTE,ABALROAMENTO LONGITUDINAL,1,,1,,,,,,,2,,,CIDADE,AUTO E MOTO.,Longo da via,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Não existe,R-6a,,Dupla,Faixa contínua,,
3869,2020-12-02T00:00:00,09:59:00,SEM VÍTIMA,FINALIZADA,CORDEIRO,RUA TOMAZ GONZAGA,,AV PROFESSOR ESTEVAO FRANCISCO DA COSTA,,CORDEIRO,COLISÃO,,,,,,,,,,0,,280,,COLISÃO COM TRÊS VEÍCULOS ENVOLVIDOS E DERRAMAMENTO DE OLEO NA PISTA,,,,,,,,,,,,,
3870,2020-12-02T00:00:00,11:11:00,COM VÍTIMA,FINALIZADA,IMBIRIBEIRA,RUA MURITIBA,210,,RUA LATERAL AO BANCO DO BRASIL. POR TRÁS DO BANCO.,IMBIRIBEIRA,ABALROAMENTO LONGITUDINAL,1,,1,,,,,,,1,,,IPSEP,MOTO E AUTO,Longo da via,Bom,Não existe,Não existente,Seca,Perfeito estado,Não existe,Outras,,Dupla,Não existe,,
3871,2020-12-02T00:00:00,11:31:00,COM VÍTIMA,FINALIZADA,ESTÂNCIA,AV DR JOSE RUFINO,548,,RUA DA GALERIA MARGARIDA,ESTÂNCIA,ABALROAMENTO LONGITUDINAL,1,,1,,,,,,,1,,,SUBURBIO,MOTO E AUTO,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,Não há placas,,Dupla,,,
3872,2020-12-02T00:00:00,13:47:00,COM VÍTIMA,FINALIZADA,PINA,RUA DAGOBERTO PIRES,415,AV BRASILIA FORMOSA,PROX KIOSKE PALAFITA,PINA,ABALROAMENTO TRANSVERSAL,1,,1,,,,,,,1,,,CIDADE,COLISÃO MOTO X CARRO,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,Não há placas,,Dupla,Faixa seccionada,,
3873,2020-12-02T00:00:00,16:00:00,SEM VÍTIMA,FINALIZADA,BOA VIAGEM,AV ENGENHEIRO DOMINGOS FERREIRA,4060,RUA RIBEIRO DE BRITO,,BOA VIAGEM,COLISÃO TRASEIRA,1,,1,,,,,,,0,,155,SUBURBIO,VEÍCULO OFICIAL,Longo da via,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,,60 km/h,Única,Canteiro central,,
3874,2020-12-02T00:00:00,17:43:00,COM VÍTIMA,FINALIZADA,CAMPO GRANDE,EST DE BELEM,1605A,RUA COELHO NETO,EM FRENTE A IGREJA UNIVERSAL / EM FRENTE A PRAÇA CAMPO GRANDE,CAMPO GRANDE,COLISÃO TRASEIRA,1,,1,,,,,,,2,,,OLINDA,COLISÃO MOTO X CARRO,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Outros,R-6a,,Dupla,Faixa contínua,Faixa seccionada,
3875,2020-12-02T00:00:00,17:47:00,COM VÍTIMA,FINALIZADA,SANTO AMARO,RUA TUPINAMBAS,646,,,SANTO AMARO,COLISÃO FRONTAL,1,,1,,,,,,,1,,,SUBURBIO,COLISÃO MOTO X CARRO,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,Não há placas,,Dupla,Faixa seccionada,,
3876,2020-12-02T00:00:00,19:51:00,SEM VÍTIMA,CANCELADA,BOA VIAGEM,AV BOA VIAGEM,4338,,APÓS O POINT DA JAMAICA- EM FRENTE AO EDIFICIO MOHANA,BOA VIAGEM,CHOQUE,2,,,,,,,,,0,,,,COLISÃO ENTRE DOIS AUTOS SEM VITIMAS- APOS A COLISÃO UM DOS VEÍCULOS CHOCOU-SE NO PORTÃO DO CONDOMINIO MOHANA,,,,,,,,,,,,,
3877,2020-12-02T00:00:00,20:22:00,COM VÍTIMA,CANCELADA,CASA FORTE,AV DEZESSETE DE AGOSTO,1953,,EM FRENTE A CNA- AO LADO DO LABORATORIO MARCELO MAGALHÃES,CASA FORTE,COLISÃO,1,,1,,,,,,,1,,,,COLISÃO ENTRE AUTO E MOTO- C/V,,,,,,,,,,,,,
3878,2020-12-02T00:00:00,21:32:00,COM VÍTIMA,FINALIZADA,ILHA JOANA BEZERRA,VIADUTO CAPITAO TEMUDO,,,EM CIMA DO VIADUTO- SENTIDO BOA VIAGEM,ILHA JOANA BEZERRA,COLISÃO TRASEIRA,1,,1,,,,,,,1,,,SUBURBIO,COLISÃO ENTRE AUTO E MOTO- C/V,Viaduto,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,Não há placas,,Única,Faixa seccionada,,
3879,2020-12-02T00:00:00,23:00:00,COM VÍTIMA,FINALIZADA,BOA VIAGEM,RUA PADRE BERNADINO PESSOA,317,RUA FRANCISCO DA CUNHA,EM FRENTE AO MERCADINHO SINAS,BOA VIAGEM,ABALROAMENTO TRANSVERSAL,3,,,,,,,,,1,,,CIDADE,COLISÃO ENTRE TRÊS AUTOS- COM VITIMA,Cruzamento,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,Placas Pare,,Única,Não existe,,
3880,2020-12-02T00:00:00,23:41:00,COM VÍTIMA,CANCELADA,MADALENA,RUA COMENDADOR BENTO AGUIAR,,,EM FRENTE AO EXTRA DA BENFICA,MADALENA,COLISÃO,1,,1,,,,,,,1,,,,COLISÃO ENTRE AUTO E MOTO- C/V,,,,,,,,,,,,,
3881,2020-12-03T00:00:00,08:37:00,SEM VÍTIMA,FINALIZADA,IPUTINGA,AV MARIO ALVARES PEREIRA DE LYRA,,,BOM PASTOR,IPUTINGA,ABALROAMENTO LONGITUDINAL,1,,,,,,,,1,0,,,,SEM VITIMA COM VEICULO OFICIAL- AMBULAMNCIA,Cruzamento,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Faixa de retenção,Placas Pare,40 km/h,Única,Canteiro central,,
3882,2020-12-03T00:00:00,09:13:00,COM VÍTIMA,FINALIZADA,IBURA,AV DOIS RIOS,430,,PRÓXIMO A IGREJA UNIVERSAL DOS SANTOS DOS ÚLTIMOS DIAS- SENTIDO BR,IBURA,COLISÃO FRONTAL,2,,,,,,,,,2,,,SUBURBIO,DOIS AUTOS.,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,,R-6a,,Dupla,Faixa contínua,,
3883,2020-12-03T00:00:00,10:33:00,COM VÍTIMA,CANCELADA,ENCRUZILHADA,RUA CONS PORTELA,665,,GALERIA,ENCRUZILHADA,COLISÃO,1,,1,,,,,,,2,,,,COM VITIMA GUARDANDO SAMU NO LOCAL,,,,,,,,,,,,,
3884,2020-12-03T00:00:00,10:48:00,VÍTIMA FATAL,FINALIZADA,BOA VISTA,AV CONDE DA BOA VISTA,,RUA DA UNIAO,ESQUINA COM O ED. PESSOA DE MELO. EM FRENTE AO POSTE H038159.,BOA VISTA,ATROPELAMENTO,,,,,1,1,,,,,1,,SUBURBIO,ÔNIBUS E PEDESTRE,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,R-6c,,Dupla,Canteiro central,,
3885,2020-12-03T00:00:00,11:39:00,COM VÍTIMA,FINALIZADA,VÁRZEA,AV JOAQUIM RIBEIRO,200,,PROX. DA UPA DA CAXANGA. GRANERO TRANSPORTES- LADO OPOSTO AO NÚMERO 200.,VÁRZEA,ABALROAMENTO LONGITUDINAL,1,,1,,,,,,,1,,,CIDADE,COM VITIMA GUARDANDO SAMU NO LOCAL,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,Não há placas,,Dupla,Canteiro central,,
3886,2020-12-03T00:00:00,14:12:00,COM VÍTIMA,FINALIZADA,VÁRZEA,AV CAXANGA,,RUA DONA INES CORREA DE ARAUJO,E/F A IGREJA ASSEMBLEIA DE DEUS NO SEMAFORO 232,VÁRZEA,ABALROAMENTO LONGITUDINAL,1,,1,,,,,,,1,,232,CIDADE,COLISAO ENTRE AUTO E MOTO COM UMA VITIMA,Cruzamento,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,Não há placas,60 km/h,Dupla,Canteiro central,,
3887,2020-12-03T00:00:00,14:20:00,COM VÍTIMA,FINALIZADA,ROSARINHO,AV NORTE,,,E/F A PADARIA DO ROSARINHO S/T CID,ROSARINHO,COLISÃO COM CICLISTA,,,,1,,1,,,,1,,,CIDADE,COLISAO ENTRE ONIBUS E CICLISTA COM UMA VITIMA,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,Não há placas,40 km/h,Dupla,Canteiro central,,
3888,2020-12-03T00:00:00,17:30:00,COM VÍTIMA,FINALIZADA,CAXANGÁ,AV CAXANGA,,,EM FRENTE AO GOLF CLUB SENTIDO CAMARAGIBE,CAXANGÁ,COLISÃO,,,2,,,,,,,2,,,,COLISAO ENVOLVENDO DUAS MOTOS COM VITIMA,,,,,,,,,,,,,
3889,2020-12-03T00:00:00,17:30:00,COM VÍTIMA,FINALIZADA,VÁRZEA,AV AFONSO OLINDENSE,228,,EM FRENTE AO CONDOMINIO PARQUE CAXANGA E PADARIA CAXANGÁ.,VÁRZEA,ABALROAMENTO TRANSVERSAL,1,,1,,,,,,,1,,,SUBURBIO,AUTO E MOTO.,Longo da via,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Não existe,Outras,,Dupla,Faixa contínua,Faixa seccionada,
3890,2020-12-03T00:00:00,18:13:00,COM VÍTIMA,FINALIZADA,CASA FORTE,RUA LEONARDO BEZERRA CAVALCANTE,540,,E/F AO MUNDO PEET E LOJA SEDATEX TECIDOS.,CASA FORTE,COLISÃO TRASEIRA,1,,1,,,,,,,1,,,SUBURBIO,COLISAO ENTRE AUTO E MOTO COM UMA VITIMA,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,Não há placas,,Única,Não existe,,
3891,2020-12-03T00:00:00,18:25:00,COM VÍTIMA,CANCELADA,TEJIPIÓ,AV LIBERDADE,950,,E/F A ANTIGA DELEGACIA DE FURTOS DE VEÍCULOS,TEJIPIÓ,COLISÃO,1,,1,,,,,,,1,,,,AUTO X MOTO. C/V,,,,,,,,,,,,,
3892,2020-12-03T00:00:00,20:09:00,COM VÍTIMA,FINALIZADA,BOA VISTA,RUA DA SOLEDADE,,AV OLIVEIRA LIMA,E/F A IGREJA DA SOLEDADE,BOA VISTA,COLISÃO TRASEIRA,1,,3,,,,,,,1,,222,CIDADE,COLISAO ENTRE 3 MOTOS E UM VEICULO,Cruzamento,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,Não há placas,,Única,Faixa contínua,,
3893,2020-12-03T00:00:00,21:19:00,COM VÍTIMA,FINALIZADA,CORDEIRO,AV CAXANGA,,RUA SOUZA BANDEIRA,E/F A DROGASIL,CORDEIRO,COLISÃO COM CICLISTA,,,,1,,1,,,,1,,236,SUBURBIO,ÔNIBUS E BICICLETA,Cruzamento,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,R-6a,40 km/h,Dupla,Canteiro central,,
3894,2020-12-03T00:00:00,23:31:00,SEM VÍTIMA,FINALIZADA,,RUA JOSE OSORIO,,,COM A AV CAXANGÁ,,COLISÃO,2,,,,,,,,,0,,,,SEM VITIMA - EQUIPE NO APOIO PARA REMOÇÃO DOS VEÍCULOS,,,,,,,,,,,,,
3895,2020-12-03T00:00:00,23:46:00,COM VÍTIMA,FINALIZADA,IMBIRIBEIRA,RUA SARGENTO SILVINO DE MACEDO,273,RUA JOSE DA SILVA LUCENA,TOPPUS SERVIÇOS TERCERIZADOS,IMBIRIBEIRA,ABALROAMENTO TRANSVERSAL,1,,1,,,,,,,1,,,SUBURBIO,VÍTIMA SOCORRIDA PELO SAMU. CONDUTOR DO COROLLA COM SUSPEITA DE EMBRIAGUES,Cruzamento,Bom,Não existe,Incompleta,Seca,Perfeito estado,Não existe,Placas Pare,30 km/h,Dupla,Não existe,,
3896,2020-12-04T00:00:00,10:16:00,COM VÍTIMA,FINALIZADA,TORRE,RUA PROFESSOR TRAJANO DE MENDONCA,,,PRÓXIMO A ENTRADA DO ESTACIONAMENTO DO ATACADO DOS PRESENTES.,TORRE,TOMBAMENTO,1,,1,,,,,,,1,,,SUBURBIO,COM UMA VITIMA AGUARDANDO SAMU VT 22 DA CTTU NO LOCAL-GM PETRONILO/GM ODILON. SEGUNDO O BOLETIM FÍSICO- TESTEMUNHAS INFORMARAM QUE A COLISÃO ACONTECEU APÓS A QUEDA DO MOTOCICLISTA.,Longo da via,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Não existe,Não há placas,,Única,Faixa seccionada,,
3897,2020-12-04T00:00:00,11:46:00,COM VÍTIMA,FINALIZADA,VÁRZEA,AV AFONSO OLINDENSE,988,,NA LOMBADA ELETRONICA,VÁRZEA,ATROPELAMENTO,,,1,,1,,,,,1,,,SUBURBIO,SAMU ACIONADO-VT21 CTTU NO LOCAL -GM JOÃO SANTOS E WALFRANQUILIN,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,Outras,40 km/h,Dupla,Faixa contínua,,
3898,2020-12-04T00:00:00,12:47:00,SEM VÍTIMA,FINALIZADA,BOA VIAGEM,AVENIDA CELSO FURTADO (VIA MANGUE),,,,BOA VIAGEM,ENGAVETAMENTO,3,,,,,,,,,0,,,,COLISÃO COM SUSPEITA DE ALCOOLEMIA,,,,,,,,,,,,,
3899,2020-12-04T00:00:00,12:55:00,COM VÍTIMA,FINALIZADA,IMBIRIBEIRA,AV MARECHAL MASCARENHAS DE MORAES,,,EM FRENTE À FERREIRA COSTA,IMBIRIBEIRA,COLISÃO,1,1,,,,,,,,1,,,,COLISÃO COM VÍTIMA. AGUARDANDO ATENDIMENTO DO SAMU.,,,,,,,,,,,,,
3900,2020-12-04T00:00:00,13:25:00,SEM VÍTIMA,CANCELADA,PAISSANDU,AV GOVERNADOR AGAMENON MAGALHAES,,,APÓS O CRUZAMENTO DA RUA HENRIQUE DIAS,PAISSANDU,COLISÃO,2,,,,,,,,,0,,,BOA VIAGEM,COLISÃO ENTRE DOIS AUTOS,,,,,,,,,,,,,
3901,2020-12-04T00:00:00,15:22:00,COM VÍTIMA,CANCELADA,BOA VISTA,AV CONDE DA BOA VISTA,,,EM FRENTE A FAFIRE,BOA VISTA,COLISÃO,1,,1,,,,,,,1,,,,,,,,,,,,,,,,,
3902,2020-12-04T00:00:00,16:24:00,COM VÍTIMA,FINALIZADA,IBURA,AV DOIS RIOS,,RUA RIO DO OESTE,PRÓX AO MERCADO RM.,IBURA,COLISÃO TRASEIRA,1,,1,,,,,,,2,,,IPSEP / IBURA,SAMU- BOMBEIROS E PM NO LOCAL. UM DOS CONDUTORES COM SUSPEITA DE ALCOOLEMIA.,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,Não há placas,,Dupla,Faixa contínua,,
3903,2020-12-04T00:00:00,17:10:00,COM VÍTIMA,FINALIZADA,MADALENA,RUA REAL DA TORRE,607,RUA MENEZES DRUMOND,EM FRENTE A PRAÇA DO MERCADO MADALENA. POR TRÁS DELE.,MADALENA,ATROPELAMENTO,1,,1,,1,,,,,1,,,SUBURBIO,USUARIO INFORMA QUE MOTOQUEIRO FOI DESVIAR DE UM PEDESTRE E COLIDIU COM O CARRO PARADO. SEGUNDO O BOLETIM FÍSICO- O ATROPELAMENTO ACONTECEU PRIMEIRO- EM SEGUIDA HOUVE O CHOQUE COM O VEÍCULO TÁXI QUE ENCONTRAVA-SE EM SEU PONTO DE EMBARQUE.,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,Não há placas,,Única,Faixa seccionada,,
3904,2020-12-04T00:00:00,17:32:00,COM VÍTIMA,FINALIZADA,CORDEIRO,RUA PROFESSOR JOAQUIM XAVIER DE BRITO,,RUA OCIDENTAL,PROX JC CONSTRUÇÕES / LYA GALETOS,CORDEIRO,COLISÃO FRONTAL,2,,1,,,,,,,1,,,SUBURBIO,COLISÃO MOTO X DOIS AUTOS,Cruzamento,Bom,Não existe,Incompleta,Seca,Perfeito estado,Não existe,,40 km/h,Dupla,Canteiro central,,
